LON,LAT,,,,,,,,
-120.8685900000,35.4012396600,,,,,,,,
-120.8688610000,35.4021339400,,,,,,,,
-120.8689070000,35.4022841000,,,,,,,,
-120.8689180000,35.4023200800,,,,,,,,
-120.8689610000,35.4024617800,,,,,,,,
-120.8692090000,35.4032760000,,,,,,,,
-120.8692450000,35.4033399100,,,,,,,,
-120.8692460000,35.4033403800,,,,,,,,
-120.8694630000,35.4037164200,,,,,,,,
-120.8713250000,35.4069408500,,,,,,,,
-120.8724320000,35.4088568200,,,,,,,,
-120.8745960000,35.4126038500,,,,,,,,
-120.8761960000,35.4153740700,,,,,,,,
-120.8814580000,35.4244856200,,,,,,,,
-120.8847570000,35.4301960000,,,,,,,,
-120.8857340000,35.4311689900,,,,,,,,
-120.8858040000,35.4312385100,,,,,,,,
-120.8868780000,35.4323074900,,,,,,,,
-120.8884740000,35.4338955800,,,,,,,,
-120.8938950000,35.4392905600,,,,,,,,
-120.8940300000,35.4394255500,,,,,,,,
-120.8964060000,35.4417899500,,,,,,,,
-120.8968620000,35.4422430000,,,,,,,,
-120.8984550000,35.4432252000,,,,,,,,
-120.8994900000,35.4438631500,,,,,,,,
-120.8998060000,35.4440578200,,,,,,,,
-120.9055650000,35.4476072600,,,,,,,,
-120.9075620000,35.4488379800,,,,,,,,
-120.9076980000,35.4489219200,,,,,,,,
-120.9079370000,35.4490690000,,,,,,,,
-120.9080360000,35.4490629400,,,,,,,,
-120.9082700000,35.4490486400,,,,,,,,
-120.9085540000,35.4490313600,,,,,,,,
-120.9130150000,35.4487593900,,,,,,,,
-120.9163490000,35.4485560600,,,,,,,,
-120.9272420000,35.4478919600,,,,,,,,
-120.9291020000,35.4477785100,,,,,,,,
-120.9309880000,35.4476635100,,,,,,,,
-120.9336600000,35.4475006400,,,,,,,,
-120.9367220000,35.4473139500,,,,,,,,
-120.9418910000,35.4469987800,,,,,,,,
-120.9450510000,35.4468061300,,,,,,,,
-120.9455330000,35.4467767200,,,,,,,,
-120.9465460000,35.4467150000,,,,,,,,
-120.9468910000,35.4468225600,,,,,,,,
-120.9472100000,35.4469215900,,,,,,,,
-120.9500660000,35.4478099100,,,,,,,,
-120.9507420000,35.4480200000,,,,,,,,
-120.9509520000,35.4482546800,,,,,,,,
-120.9517610000,35.4491596600,,,,,,,,
-120.9519800000,35.4494044400,,,,,,,,
-120.9558030000,35.4536760000,,,,,,,,
-120.9558630000,35.4537430000,,,,,,,,
-120.9572740000,35.4544142000,,,,,,,,
-120.9584390000,35.4549681100,,,,,,,,
-120.9660520000,35.4585881900,,,,,,,,
-120.9693580000,35.4601603400,,,,,,,,
-120.9694360000,35.4601970000,,,,,,,,
-120.9695010000,35.4601856000,,,,,,,,
-120.9704840000,35.4600136800,,,,,,,,
-120.9729890000,35.4595756700,,,,,,,,
-120.9733730000,35.4595085600,,,,,,,,
-120.9736930000,35.4594526800,,,,,,,,
-120.9761220000,35.4590280000,,,,,,,,
-120.9775570000,35.4591166300,,,,,,,,
-120.9778880000,35.4591371100,,,,,,,,
-120.9842270000,35.4595285100,,,,,,,,
-120.9986080000,35.4604166200,,,,,,,,
-120.9986680000,35.4604203600,,,,,,,,
-121.0020160000,35.4606270900,,,,,,,,
-121.0025590000,35.4606606500,,,,,,,,
-121.0026000000,35.4606631300,,,,,,,,
-121.0033590000,35.4607100000,,,,,,,,
-121.0094360000,35.4672309400,,,,,,,,
-121.0098970000,35.4677265200,,,,,,,,
-121.0113330000,35.4692665500,,,,,,,,
-121.0116960000,35.4696560000,,,,,,,,
-121.0125300000,35.4705514000,,,,,,,,
-121.0128440000,35.4708885900,,,,,,,,
-121.0129130000,35.4709618300,,,,,,,,
-121.0144200000,35.4725797700,,,,,,,,
-121.0154680000,35.4737043500,,,,,,,,
-121.0159240000,35.4741932800,,,,,,,,
-121.0180930000,35.4765201600,,,,,,,,
-121.0181700000,35.4766037200,,,,,,,,
-121.0182890000,35.4767314100,,,,,,,,
-121.0185590000,35.4770210400,,,,,,,,
-121.0237520000,35.4825929900,,,,,,,,
-121.0256210000,35.4845980000,,,,,,,,
-121.0257440000,35.4847012100,,,,,,,,
-121.0333730000,35.4910722600,,,,,,,,
-121.0469920000,35.5024457700,,,,,,,,
-121.0499730000,35.5049358800,,,,,,,,
-121.0502130000,35.5051362600,,,,,,,,
-121.0523540000,35.5069242500,,,,,,,,
-121.0530800000,35.5075300000,,,,,,,,
-121.0538590000,35.5077742300,,,,,,,,
-121.0540030000,35.5078192800,,,,,,,,
-121.0554540000,35.5082741100,,,,,,,,
-121.0586300000,35.5092691800,,,,,,,,
-121.0599130000,35.5096710000,,,,,,,,
-121.0857750000,35.5339583800,,,,,,,,
-121.0867050000,35.5348313600,,,,,,,,
-121.0904850000,35.5383810000,,,,,,,,
-121.0911640000,35.5390189300,,,,,,,,
-121.0913980000,35.5392385800,,,,,,,,
-121.0924140000,35.5401931600,,,,,,,,
-121.0926400000,35.5404046700,,,,,,,,
-121.0929520000,35.5406982000,,,,,,,,
-121.0938340000,35.5415266600,,,,,,,,
-121.0946760000,35.5423169000,,,,,,,,
-121.0985740000,35.5459770200,,,,,,,,
-121.1015950000,35.5488140000,,,,,,,,
-121.1026020000,35.5506385200,,,,,,,,
-121.1027640000,35.5509326300,,,,,,,,
-121.1029720000,35.5513081300,,,,,,,,
-121.1038660000,35.5529268500,,,,,,,,
-121.1041390000,35.5534219300,,,,,,,,
-121.1046640000,35.5543733600,,,,,,,,
-121.1048380000,35.5546880700,,,,,,,,
-121.1050490000,35.5550703200,,,,,,,,
-121.1051940000,35.5553324600,,,,,,,,
-121.1125590000,35.5686696200,,,,,,,,
-121.1195260000,35.5812855000,,,,,,,,
-121.1245870000,35.5904520500,,,,,,,,
-121.1260270000,35.5930580000,,,,,,,,
-121.1278670000,35.5948663700,,,,,,,,
-121.1335560000,35.6004550000,,,,,,,,
-121.1347290000,35.6011105200,,,,,,,,
-121.1431280000,35.6058045300,,,,,,,,
-121.1435610000,35.6060460000,,,,,,,,
-121.1510940000,35.6155979500,,,,,,,,
-121.1519740000,35.6167132100,,,,,,,,
-121.1527480000,35.6176947600,,,,,,,,
-121.1535080000,35.6186586400,,,,,,,,
-121.1655680000,35.6339490600,,,,,,,,
-121.1662650000,35.6348328500,,,,,,,,
-121.1667120000,35.6353990000,,,,,,,,
-121.1888970000,35.6431380000,,,,,,,,
-121.1952910000,35.6407340000,,,,,,,,
-121.1955450000,35.6408065600,,,,,,,,
-121.2102290000,35.6449969600,,,,,,,,
-121.2383380000,35.6530180500,,,,,,,,
-121.2454840000,35.6550574000,,,,,,,,
-121.2470000000,35.6554899500,,,,,,,,
-121.2504360000,35.6564703500,,,,,,,,
-121.2510340000,35.6566410000,,,,,,,,
-121.2644030000,35.6629652500,,,,,,,,
-121.2658750000,35.6636616300,,,,,,,,
-121.2670550000,35.6642199100,,,,,,,,
-121.2693430000,35.6653022100,,,,,,,,
-121.2722930000,35.6666973900,,,,,,,,
-121.2723220000,35.6667110000,,,,,,,,
-121.2723310000,35.6667076800,,,,,,,,
-121.2729570000,35.6664957500,,,,,,,,
-121.2755060000,35.6656321300,,,,,,,,
-121.2847300000,35.6625078000,,,,,,,,
-121.2847630000,35.6640981000,,,,,,,,
-121.2848230000,35.6669728400,,,,,,,,
-121.2848270000,35.6671525700,,,,,,,,
-121.2848330000,35.6674451300,,,,,,,,
-121.2848530000,35.6683861500,,,,,,,,
-121.2848570000,35.6685609600,,,,,,,,
-121.2848750000,35.6694236700,,,,,,,,
-121.2848870000,35.6700274300,,,,,,,,
-121.2849060000,35.6709272600,,,,,,,,
-121.2849150000,35.6713378800,,,,,,,,
-121.2849310000,35.6721406900,,,,,,,,
-121.2849730000,35.6741090000,,,,,,,,
-121.2869660000,35.6804435700,,,,,,,,
-121.2869940000,35.6805327500,,,,,,,,
-121.2876700000,35.6826816700,,,,,,,,
-121.2885030000,35.6853261800,,,,,,,,
-121.2895150000,35.6885436900,,,,,,,,
-121.2897940000,35.6894280000,,,,,,,,
-121.2964730000,35.6968240000,,,,,,,,
-121.3045830000,35.7017940000,,,,,,,,
-121.3146320000,35.7133100000,,,,,,,,
-121.3146360000,35.7134500100,,,,,,,,
-121.3146940000,35.7154211000,,,,,,,,
-121.3149540000,35.7242700800,,,,,,,,
-121.3156890000,35.7492313600,,,,,,,,
-121.3157580000,35.7515787600,,,,,,,,
-121.3157860000,35.7525200000,,,,,,,,
-121.3160280000,35.7526352300,,,,,,,,
-121.3256910000,35.7572321100,,,,,,,,
-121.3258570000,35.7573109300,,,,,,,,
-121.3263190000,35.7575306200,,,,,,,,
-121.3261690000,35.7587932800,,,,,,,,
-121.3260510000,35.7597871600,,,,,,,,
-121.3250070000,35.7685896900,,,,,,,,
-121.3249180000,35.7693470000,,,,,,,,
-121.3250330000,35.7695575200,,,,,,,,
-121.3275860000,35.7742223800,,,,,,,,
-121.3318610000,35.7820333800,,,,,,,,
-121.3323260000,35.7828818700,,,,,,,,
-121.3324490000,35.7831060000,,,,,,,,
-121.3420020000,35.7913980200,,,,,,,,
-121.3428890000,35.7921680500,,,,,,,,
-121.3431270000,35.7923746100,,,,,,,,
-121.3439600000,35.7930974900,,,,,,,,
-121.3463620000,35.7951826400,,,,,,,,
-121.3501210000,35.7984449300,,,,,,,,
-121.3535810000,35.8014482400,,,,,,,,
-121.3567370000,35.8041870000,,,,,,,,
-121.3602000000,35.8063210400,,,,,,,,
-121.3612310000,35.8069563800,,,,,,,,
-121.3641120000,35.8087313500,,,,,,,,
-121.3733860000,35.8144461100,,,,,,,,
-121.3820970000,35.8198131800,,,,,,,,
-121.3880530000,35.8234830000,,,,,,,,
-121.3894460000,35.8250527100,,,,,,,,
-121.3920000000,35.8279289400,,,,,,,,
-121.4017540000,35.8389148300,,,,,,,,
-121.4023830000,35.8396227900,,,,,,,,
-121.4068230000,35.8446230000,,,,,,,,
-121.4078070000,35.8462881600,,,,,,,,
-121.4116360000,35.8527631200,,,,,,,,
-121.4125590000,35.8543236200,,,,,,,,
-121.4131460000,35.8553160000,,,,,,,,
-121.4225710000,35.8585832600,,,,,,,,
-121.4269550000,35.8601030000,,,,,,,,
-121.4395840000,35.8669500000,,,,,,,,
-121.4438240000,35.8704404600,,,,,,,,
-121.4465130000,35.8726538500,,,,,,,,
-121.4550060000,35.8796446300,,,,,,,,
-121.4550680000,35.8796950300,,,,,,,,
-121.4580950000,35.8821869900,,,,,,,,
-121.4605170000,35.8841803700,,,,,,,,
-121.4622640000,35.8856180000,,,,,,,,
-121.4621910000,35.8864111900,,,,,,,,
-121.4620620000,35.8878104900,,,,,,,,
-121.4617550000,35.8911585200,,,,,,,,
-121.4616470000,35.8923340500,,,,,,,,
-121.4613450000,35.8956173000,,,,,,,,
-121.4612270000,35.8969060000,,,,,,,,
-121.4631700000,35.9034641700,,,,,,,,
-121.4634520000,35.9044160000,,,,,,,,
-121.4724350000,35.9198900000,,,,,,,,
-121.4728410000,35.9213796800,,,,,,,,
-121.4729050000,35.9216137300,,,,,,,,
-121.4733710000,35.9233212100,,,,,,,,
-121.4746730000,35.9280946900,,,,,,,,
-121.4752240000,35.9301159900,,,,,,,,
-121.4757450000,35.9320237400,,,,,,,,
-121.4764150000,35.9344807300,,,,,,,,
-121.4766740000,35.9354310000,,,,,,,,
-121.4785070000,35.9421509300,,,,,,,,
-121.4791810000,35.9446214200,,,,,,,,
-121.4795620000,35.9460153000,,,,,,,,
-121.4798940000,35.9472343500,,,,,,,,
-121.4802050000,35.9483727800,,,,,,,,
-121.4862000000,35.9703480000,,,,,,,,
-121.4895960000,35.9763633700,,,,,,,,
-121.4955040000,35.9868265100,,,,,,,,
-121.4972640000,35.9899439700,,,,,,,,
-121.5026420000,35.9994675100,,,,,,,,
-121.5031120000,36.0002990000,,,,,,,,
-121.5063500000,36.0027050000,,,,,,,,
-121.5077770000,36.0037656300,,,,,,,,
-121.5079810000,36.0039172700,,,,,,,,
-121.5089430000,36.0046313800,,,,,,,,
-121.5115900000,36.0065980000,,,,,,,,
-121.5131660000,36.0072017200,,,,,,,,
-121.5258120000,36.0120456900,,,,,,,,
-121.5305920000,36.0138763800,,,,,,,,
-121.5318760000,36.0143680000,,,,,,,,
-121.5344630000,36.0150112100,,,,,,,,
-121.5349030000,36.0151206200,,,,,,,,
-121.5441870000,36.0174290700,,,,,,,,
-121.5504940000,36.0189970000,,,,,,,,
-121.5537160000,36.0197980000,,,,,,,,
-121.5696120000,36.0215390000,,,,,,,,
-121.5746020000,36.0251560000,,,,,,,,
-121.5880950000,36.0466933400,,,,,,,,
-121.5903950000,36.0503630000,,,,,,,,
-121.5891830000,36.0537750000,,,,,,,,
-121.5923230000,36.0634321000,,,,,,,,
-121.5928530000,36.0650620000,,,,,,,,
-121.6009450000,36.0691121900,,,,,,,,
-121.6018280000,36.0695541300,,,,,,,,
-121.6051540000,36.0712188300,,,,,,,,
-121.6068450000,36.0720650000,,,,,,,,
-121.6113670000,36.0780687400,,,,,,,,
-121.6119440000,36.0788347800,,,,,,,,
-121.6122230000,36.0792060600,,,,,,,,
-121.6138160000,36.0813199700,,,,,,,,
-121.6140880000,36.0816815400,,,,,,,,
-121.6145290000,36.0822675500,,,,,,,,
-121.6165050000,36.0848904100,,,,,,,,
-121.6186720000,36.0877670000,,,,,,,,
-121.6203140000,36.0936392800,,,,,,,,
-121.6218450000,36.0991089000,,,,,,,,
-121.6220090000,36.0996950000,,,,,,,,
-121.6233490000,36.1022884000,,,,,,,,
-121.6237420000,36.1030500700,,,,,,,,
-121.6292010000,36.1136139900,,,,,,,,
-121.6296340000,36.1144520000,,,,,,,,
-121.6494270000,36.1345800700,,,,,,,,
-121.6640200000,36.1494206600,,,,,,,,
-121.6641630000,36.1495659600,,,,,,,,
-121.6645520000,36.1499611600,,,,,,,,
-121.6656110000,36.1510386300,,,,,,,,
-121.6673490000,36.1528059900,,,,,,,,
-121.6681470000,36.1536169000,,,,,,,,
-121.6694180000,36.1549101900,,,,,,,,
-121.6723630000,36.1579044500,,,,,,,,
-121.6734310000,36.1589909400,,,,,,,,
-121.6745600000,36.1601386600,,,,,,,,
-121.6801450000,36.1658180000,,,,,,,,
-121.7163470000,36.1944899500,,,,,,,,
-121.7171760000,36.1951460000,,,,,,,,
-121.7205830000,36.1968998500,,,,,,,,
-121.7208100000,36.1970166600,,,,,,,,
-121.7447720000,36.2093507200,,,,,,,,
-121.7463160000,36.2101456900,,,,,,,,
-121.7689730000,36.2218079400,,,,,,,,
-121.7717110000,36.2232174400,,,,,,,,
-121.7751740000,36.2249997600,,,,,,,,
-121.7798510000,36.2274070000,,,,,,,,
-121.7809130000,36.2278269200,,,,,,,,
-121.7910470000,36.2318338700,,,,,,,,
-121.7922590000,36.2323132000,,,,,,,,
-121.7970590000,36.2342110000,,,,,,,,
-121.8055370000,36.2330965100,,,,,,,,
-121.8069790000,36.2329070000,,,,,,,,
-121.8087680000,36.2332588400,,,,,,,,
-121.8105380000,36.2336067100,,,,,,,,
-121.8114810000,36.2337921200,,,,,,,,
-121.8137340000,36.2342350000,,,,,,,,
-121.8142200000,36.2345271900,,,,,,,,
-121.8206550000,36.2383934700,,,,,,,,
-121.8228700000,36.2397242700,,,,,,,,
-121.8264250000,36.2418600000,,,,,,,,
-121.8323190000,36.2474568700,,,,,,,,
-121.8357850000,36.2507480000,,,,,,,,
-121.8388880000,36.2592173100,,,,,,,,
-121.8391310000,36.2598818700,,,,,,,,
-121.8393500000,36.2604780000,,,,,,,,
-121.8409350000,36.2626588900,,,,,,,,
-121.8501340000,36.2753107500,,,,,,,,
-121.8517040000,36.2774697000,,,,,,,,
-121.8517260000,36.2774996300,,,,,,,,
-121.8519670000,36.2778310000,,,,,,,,
-121.8534950000,36.2785830600,,,,,,,,
-121.8584800000,36.2810357300,,,,,,,,
-121.8667880000,36.2851235900,,,,,,,,
-121.8744000000,36.2888687200,,,,,,,,
-121.8747970000,36.2890640000,,,,,,,,
-121.8760760000,36.2903482700,,,,,,,,
-121.8767690000,36.2910442300,,,,,,,,
-121.8791380000,36.2934218300,,,,,,,,
-121.8823240000,36.2966198300,,,,,,,,
-121.8884910000,36.3028100000,,,,,,,,
-121.8914470000,36.3035708800,,,,,,,,
-121.8955140000,36.3046174700,,,,,,,,
-121.8967600000,36.3049381700,,,,,,,,
-121.8973580000,36.3044682600,,,,,,,,
-121.8991870000,36.3030307600,,,,,,,,
-121.8996410000,36.3026742500,,,,,,,,
-121.9017840000,36.3052462700,,,,,,,,
-121.9027280000,36.3063788400,,,,,,,,
-121.9020560000,36.3073374300,,,,,,,,
-121.8947140000,36.3178060000,,,,,,,,
-121.8933510000,36.3349545100,,,,,,,,
-121.8933490000,36.3349817500,,,,,,,,
-121.8932270000,36.3365144300,,,,,,,,
-121.8931500000,36.3374942200,,,,,,,,
-121.8929170000,36.3404280000,,,,,,,,
-121.8959400000,36.3447339400,,,,,,,,
-121.8986500000,36.3485922500,,,,,,,,
-121.8994110000,36.3496761800,,,,,,,,
-121.9054460000,36.3582690000,,,,,,,,
-121.9052250000,36.3587168200,,,,,,,,
-121.9051910000,36.3587861600,,,,,,,,
-121.9047720000,36.3596339400,,,,,,,,
-121.9043020000,36.3605872500,,,,,,,,
-121.9026690000,36.3639010000,,,,,,,,
-121.9018280000,36.3815585300,,,,,,,,
-121.9018130000,36.3818790000,,,,,,,,
-121.9022340000,36.3854510000,,,,,,,,
-121.9023600000,36.3865256000,,,,,,,,
-121.9023880000,36.3867590200,,,,,,,,
-121.9024820000,36.3875552000,,,,,,,,
-121.9031950000,36.3936030000,,,,,,,,
-121.9056570000,36.3982060000,,,,,,,,
-121.9063080000,36.3986647900,,,,,,,,
-121.9143780000,36.4043440000,,,,,,,,
-121.9145840000,36.4050441100,,,,,,,,
-121.9146330000,36.4052090100,,,,,,,,
-121.9160690000,36.4100808100,,,,,,,,
-121.9166620000,36.4120939600,,,,,,,,
-121.9172560000,36.4141078800,,,,,,,,
-121.9174630000,36.4148090000,,,,,,,,
-121.9170040000,36.4166744600,,,,,,,,
-121.9168740000,36.4172039800,,,,,,,,
-121.9147400000,36.4258900000,,,,,,,,
-121.9255000000,36.4539180000,,,,,,,,
-121.9284800000,36.4586469900,,,,,,,,
-121.9291120000,36.4596485700,,,,,,,,
-121.9311740000,36.4629206500,,,,,,,,
-121.9327410000,36.4654066500,,,,,,,,
-121.9367730000,36.4718032000,,,,,,,,
-121.9372050000,36.4724880000,,,,,,,,
-121.9378760000,36.4744908400,,,,,,,,
-121.9381060000,36.4751777500,,,,,,,,
-121.9381990000,36.4754548600,,,,,,,,
-121.9384800000,36.4762924000,,,,,,,,
-121.9400370000,36.4809402400,,,,,,,,
-121.9413860000,36.4849651100,,,,,,,,
-121.9416000000,36.4856020000,,,,,,,,
-121.9415640000,36.4857683800,,,,,,,,
-121.9413180000,36.4869335000,,,,,,,,
-121.9403990000,36.4912871400,,,,,,,,
-121.9392160000,36.4968960000,,,,,,,,
-121.9390990000,36.4993458200,,,,,,,,
-121.9390010000,36.5014111600,,,,,,,,
-121.9389190000,36.5031412300,,,,,,,,
-121.9388570000,36.5044385400,,,,,,,,
-121.9388030000,36.5055668000,,,,,,,,
-121.9387630000,36.5064230000,,,,,,,,
-121.9420740000,36.5100470000,,,,,,,,
-121.9436100000,36.5117283300,,,,,,,,
-121.9436780000,36.5118020000,,,,,,,,
-121.9459200000,36.5131102200,,,,,,,,
-121.9461620000,36.5132514800,,,,,,,,
-121.9467970000,36.5136222400,,,,,,,,
-121.9479320000,36.5142842700,,,,,,,,
-121.9510710000,36.5161153000,,,,,,,,
-121.9513600000,36.5162838800,,,,,,,,
-121.9538840000,36.5177565600,,,,,,,,
-121.9539100000,36.5178926500,,,,,,,,
-121.9541560000,36.5191632300,,,,,,,,
-121.9549150000,36.5230840300,,,,,,,,
-121.9541340000,36.5231069900,,,,,,,,
-121.9540810000,36.5231085600,,,,,,,,
-121.9535040000,36.5231255300,,,,,,,,
-121.9512270000,36.5231925200,,,,,,,,
-121.9490720000,36.5232558800,,,,,,,,
-121.9483690000,36.5230334300,,,,,,,,
-121.9446660000,36.5218610000,,,,,,,,
-121.9370830000,36.5224744000,,,,,,,,
-121.9349910000,36.5226436300,,,,,,,,
-121.9335430000,36.5227607200,,,,,,,,
-121.9287690000,36.5231470000,,,,,,,,
-121.9259370000,36.5251730000,,,,,,,,
-121.9263940000,36.5275932000,,,,,,,,
-121.9274900000,36.5333888400,,,,,,,,
-121.9280530000,36.5363676800,,,,,,,,
-121.9297260000,36.5452205400,,,,,,,,
-121.9298670000,36.5459665100,,,,,,,,
-121.9320470000,36.5575010000,,,,,,,,
-121.9325080000,36.5599350000,,,,,,,,
-121.9334390000,36.5605386400,,,,,,,,
-121.9344400000,36.5611883000,,,,,,,,
-121.9350330000,36.5615724400,,,,,,,,
-121.9373690000,36.5630869400,,,,,,,,
-121.9393990000,36.5644032200,,,,,,,,
-121.9425330000,36.5664350000,,,,,,,,
-121.9479000000,36.5673139900,,,,,,,,
-121.9496590000,36.5676020000,,,,,,,,
-121.9509980000,36.5649301500,,,,,,,,
-121.9514600000,36.5640090000,,,,,,,,
-121.9573350000,36.5644820000,,,,,,,,
-121.9577130000,36.5647027500,,,,,,,,
-121.9581240000,36.5649416100,,,,,,,,
-121.9588150000,36.5653445800,,,,,,,,
-121.9640580000,36.5683984700,,,,,,,,
-121.9644080000,36.5686018500,,,,,,,,
-121.9651480000,36.5690329200,,,,,,,,
-121.9652760000,36.5691077700,,,,,,,,
-121.9712450000,36.5725847700,,,,,,,,
-121.9725940000,36.5733700000,,,,,,,,
-121.9731720000,36.5740564100,,,,,,,,
-121.9734300000,36.5743630000,,,,,,,,
-121.9750950000,36.5763385600,,,,,,,,
-121.9777600000,36.5795008900,,,,,,,,
-121.9781010000,36.5799057900,,,,,,,,
-121.9781840000,36.5800041500,,,,,,,,
-121.9785920000,36.5804880000,,,,,,,,
-121.9778510000,36.5806934100,,,,,,,,
-121.9769940000,36.5809314600,,,,,,,,
-121.9750360000,36.5814748500,,,,,,,,
-121.9714760000,36.5824627200,,,,,,,,
-121.9704270000,36.5827540000,,,,,,,,
-121.9683610000,36.5852893100,,,,,,,,
-121.9675790000,36.5862492600,,,,,,,,
-121.9643610000,36.5901998300,,,,,,,,
-121.9640590000,36.5905705900,,,,,,,,
-121.9637910000,36.5916996700,,,,,,,,
-121.9636300000,36.5923753500,,,,,,,,
-121.9634780000,36.5930158700,,,,,,,,
-121.9621870000,36.5984556800,,,,,,,,
-121.9620100000,36.5992032600,,,,,,,,
-121.9619880000,36.5992970500,,,,,,,,
-121.9618320000,36.5999515000,,,,,,,,
-121.9617190000,36.6004298500,,,,,,,,
-121.9614500000,36.6015627200,,,,,,,,
-121.9612410000,36.6024452000,,,,,,,,
-121.9610070000,36.6034284700,,,,,,,,
-121.9609980000,36.6034678200,,,,,,,,
-121.9609130000,36.6038233400,,,,,,,,
-121.9596950000,36.6089589800,,,,,,,,
-121.9590370000,36.6092911300,,,,,,,,
-121.9566670000,36.6104873100,,,,,,,,
-121.9540280000,36.6118189200,,,,,,,,
-121.9477670000,36.6149795500,,,,,,,,
-121.9416660000,36.6180590000,,,,,,,,
-121.9405710000,36.6236253800,,,,,,,,
-121.9404280000,36.6243536500,,,,,,,,
-121.9399070000,36.6270079300,,,,,,,,
-121.9385510000,36.6339080000,,,,,,,,
-121.9364300000,36.6367460000,,,,,,,,
-121.9296660000,36.6369590000,,,,,,,,
-121.9238660000,36.6345590000,,,,,,,,
-121.9188320000,36.6307802900,,,,,,,,
-121.9181860000,36.6302954600,,,,,,,,
-121.9164710000,36.6290082700,,,,,,,,
-121.9125220000,36.6260432100,,,,,,,,
-121.9123000000,36.6258770000,,,,,,,,
-121.9055470000,36.6208073000,,,,,,,,
-121.9020690000,36.6181967100,,,,,,,,
-121.8990370000,36.6159201000,,,,,,,,
-121.8901640000,36.6092590000,,,,,,,,
-121.8900940000,36.6087835600,,,,,,,,
-121.8893780000,36.6039048100,,,,,,,,
-121.8890640000,36.6017590000,,,,,,,,
-121.8867640000,36.6014590000,,,,,,,,
-121.8713640000,36.6045590000,,,,,,,,
-121.8606040000,36.6111360000,,,,,,,,
-121.8591830000,36.6126017200,,,,,,,,
-121.8581620000,36.6136553000,,,,,,,,
-121.8422630000,36.6300590000,,,,,,,,
-121.8412340000,36.6315410200,,,,,,,,
-121.8404570000,36.6326611100,,,,,,,,
-121.8387790000,36.6350787600,,,,,,,,
-121.8364150000,36.6384854100,,,,,,,,
-121.8319950000,36.6448560000,,,,,,,,
-121.8261650000,36.6552269700,,,,,,,,
-121.8250520000,36.6572070000,,,,,,,,
-121.8245830000,36.6583429600,,,,,,,,
-121.8236440000,36.6606161200,,,,,,,,
-121.8227910000,36.6626811700,,,,,,,,
-121.8227710000,36.6627313500,,,,,,,,
-121.8221790000,36.6641636800,,,,,,,,
-121.8216400000,36.6654699100,,,,,,,,
-121.8215030000,36.6658031500,,,,,,,,
-121.8144620000,36.6828580000,,,,,,,,
-121.8097930000,36.7026043400,,,,,,,,
-121.8092780000,36.7047813600,,,,,,,,
-121.8078000000,36.7110335500,,,,,,,,
-121.8070620000,36.7141570000,,,,,,,,
-121.8065610000,36.7268911100,,,,,,,,
-121.8056430000,36.7502390000,,,,,,,,
-121.8050570000,36.7520521000,,,,,,,,
-121.8045840000,36.7535159200,,,,,,,,
-121.8007100000,36.7655080700,,,,,,,,
-121.7924390000,36.7911118300,,,,,,,,
-121.7894240000,36.8004448800,,,,,,,,
-121.7891970000,36.8011485300,,,,,,,,
-121.7889120000,36.8020306200,,,,,,,,
-121.7882780000,36.8039940000,,,,,,,,
-121.7887370000,36.8055681900,,,,,,,,
-121.7892490000,36.8073229100,,,,,,,,
-121.7894440000,36.8079909500,,,,,,,,
-121.7903020000,36.8109315900,,,,,,,,
-121.7911730000,36.8139162100,,,,,,,,
-121.7915440000,36.8151860000,,,,,,,,
-121.8027060000,36.8361513200,,,,,,,,
-121.8038280000,36.8382584100,,,,,,,,
-121.8056380000,36.8416584200,,,,,,,,
-121.8089780000,36.8479314500,,,,,,,,
-121.8093630000,36.8486540000,,,,,,,,
-121.8105510000,36.8506482400,,,,,,,,
-121.8276640000,36.8793530000,,,,,,,,
-121.8285040000,36.8806214900,,,,,,,,
-121.8289440000,36.8812852600,,,,,,,,
-121.8291480000,36.8815920900,,,,,,,,
-121.8292190000,36.8816996800,,,,,,,,
